0.227051,-0.31665,0.957642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.242432,-0.31897,0.960327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.237671,-0.317017,0.956177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.240112,-0.314087,0.952393,-4.821777,-0.976562,3.234863,0.0,0.0,0.0,0.0,0.0,0.0
0.230591,-0.313232,0.947754,-4.272461,-0.366211,4.150391,0.0,0.0,0.0,0.0,0.0,0.0
0.229736,-0.319458,0.955811,-4.333496,-0.061035,3.967285,0.0,0.0,0.0,0.0,0.0,0.0
0.218384,-0.312988,0.955566,-4.394531,0.0,4.516602,0.0,0.0,0.0,0.0,0.0,0.0
0.234375,-0.319458,0.952637,-4.455566,-0.183105,4.516602,0.0,0.0,0.0,0.0,0.0,0.0
0.231445,-0.317993,0.953491,-4.882813,-0.488281,4.577637,0.0,0.0,0.0,0.0,0.0,0.0
0.217163,-0.317017,0.947388,-4.882813,-0.061035,4.760742,0.0,0.0,0.0,0.0,0.0,0.0
0.231689,-0.321655,0.959717,-5.310058,0.366211,4.516602,0.0,0.0,0.0,0.0,0.0,0.0
0.230469,-0.315674,0.960815,-5.676269,1.159668,4.516602,0.0,0.0,0.0,0.0,0.0,0.0
0.223511,-0.320313,0.966797,-6.103515,1.159668,4.699707,0.0,0.0,0.0,0.0,0.0,0.0
0.22876,-0.319458,0.966797,-6.591796,0.671387,5.004883,0.0,0.0,0.0,0.0,0.0,0.0
0.235474,-0.32251,0.960815,-7.202148,0.671387,5.126953,0.0,0.0,0.0,0.0,0.0,0.0
0.240234,-0.312378,0.963501,-7.8125,0.366211,5.310058,0.0,0.0,0.0,0.0,0.0,0.0
0.232788,-0.32373,0.960815,-8.544922,-0.183105,5.859375,0.0,0.0,0.0,0.0,0.0,0.0
0.231812,-0.316772,0.967896,-9.094238,-0.488281,6.103515,0.0,0.0,0.0,0.0,0.0,0.0
0.225464,-0.324707,0.971802,-9.94873,-0.976562,6.469726,0.0,0.0,0.0,0.0,0.0,0.0
0.243652,-0.328125,0.97168,-10.620116,-0.854492,6.530761,0.0,0.0,0.0,0.0,0.0,0.0
0.2323,-0.333496,0.971191,-11.169433,-0.976562,6.958007,0.0,0.0,0.0,0.0,0.0,0.0
0.240112,-0.341187,0.985352,-11.840819,-1.586914,7.507324,0.0,0.0,0.0,0.0,0.0,0.0
0.24939,-0.34314,0.958252,-12.939452,-2.01416,7.995605,0.0,0.0,0.0,0.0,0.0,0.0
0.253662,-0.335938,0.976563,-13.122558,-2.380371,9.338379,0.0,0.0,0.0,0.0,0.0,0.0
0.260498,-0.335083,1.011841,-14.770507,-4.455566,10.742187,0.014492753623188406,0.0,0.0,0.0,0.0,1.0
0.26416,-0.351196,1.05835,-16.540527,-8.544922,11.901855,0.028985507246376812,0.0,0.0,0.0,0.0,1.0
0.252563,-0.339966,1.072998,-19.775391,-13.671874,12.756347,0.043478260869565216,0.0,0.0,0.0,0.0,1.0
0.238892,-0.332642,1.088989,-22.827147,-19.65332,13.183593,0.057971014492753624,0.0,0.0,0.0,0.0,1.0
0.219971,-0.331909,1.095215,-28.137205,-28.259275,13.97705,0.07246376811594203,0.0,0.0,0.0,0.0,1.0
0.194946,-0.331543,1.085938,-33.38623,-41.137691,13.305663,0.08695652173913043,0.0,0.0,0.0,0.0,1.0
0.226685,-0.338623,1.109375,-39.001465,-57.861324,12.023925,0.10144927536231885,0.0,0.0,0.0,0.0,1.0
0.294312,-0.360352,1.088013,-46.936031,-74.951172,12.268065,0.11594202898550725,0.0,0.0,0.0,0.0,1.0
0.35376,-0.365112,1.101196,-52.551266,-87.158195,13.793944,0.13043478260869565,0.0,0.0,0.0,0.0,1.0
0.365234,-0.360718,1.119629,-59.692379,-93.383781,17.272949,0.14492753623188406,0.0,0.0,0.0,0.0,1.0
0.31897,-0.380493,1.07312,-67.321777,-96.130363,17.578125,0.15942028985507245,0.0,0.0,0.0,0.0,1.0
0.280884,-0.385742,1.055298,-73.181152,-99.975578,15.075683,0.17391304347826086,0.0,0.0,0.0,0.0,1.0
0.25708,-0.38916,1.087402,-82.519524,-113.464348,14.648437,0.18840579710144928,0.0,0.0,0.0,0.0,1.0
0.27771,-0.401001,1.066406,-89.050285,-131.347656,11.596679,0.2028985507246377,0.0,0.0,0.0,0.0,1.0
0.289551,-0.406494,0.987061,-95.520012,-151.000977,11.718749,0.21739130434782608,0.0,0.0,0.0,0.0,1.0
0.362061,-0.444458,0.883789,-98.999016,-162.658676,14.22119,0.2318840579710145,0.0,0.0,0.0,0.0,1.0
0.424194,-0.463379,0.759521,-99.426262,-165.039047,18.981934,0.2463768115942029,0.0,0.0,0.0,0.0,1.0
0.441772,-0.454712,0.660522,-96.191399,-159.301758,25.085447,0.2608695652173913,0.0,0.0,0.0,0.0,1.0
0.596924,-0.469238,0.730225,-95.825188,-148.254395,28.625486,0.2753623188405797,0.0,0.0,0.0,0.0,1.0
0.505981,-0.499756,0.848022,-103.759758,-142.211914,33.630371,0.2898550724637681,0.0,0.0,0.0,0.0,1.0
0.275635,-0.450439,0.805542,-105.957024,-132.019043,25.390623,0.30434782608695654,0.0,0.0,0.0,0.0,1.0
0.173828,-0.486206,0.723022,-108.459465,-126.15966,21.545408,0.3188405797101449,0.0,0.0,0.0,0.0,1.0
0.234863,-0.512451,0.708862,-108.39843,-130.310059,18.310547,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
0.183838,-0.494385,0.494263,-106.50634,-133.361816,14.343261,0.34782608695652173,0.0,0.0,0.0,0.0,1.0
0.264648,-0.488037,0.423706,-100.341789,-145.690918,11.230468,0.36231884057971014,0.0,0.0,0.0,0.0,1.0
0.34668,-0.492676,0.370728,-99.365227,-155.090332,7.263183,0.37681159420289856,0.0,0.0,0.0,0.0,1.0
0.347656,-0.510376,0.316772,-92.8955,-150.024414,6.469726,0.391304347826087,0.0,0.0,0.0,0.0,1.0
0.450195,-0.521851,0.371704,-90.393059,-132.324219,4.516602,0.4057971014492754,0.0,0.0,0.0,0.0,1.0
0.320435,-0.530396,0.414307,-86.608879,-105.102531,-0.915527,0.42028985507246375,0.0,0.0,0.0,0.0,1.0
0.110474,-0.602539,0.421265,-80.627434,-86.242668,-13.183593,0.43478260869565216,0.0,0.0,0.0,0.0,1.0
0.102295,-0.632813,0.2677,-73.852539,-78.430176,-26.123045,0.4492753623188406,0.0,0.0,0.0,0.0,1.0
0.169678,-0.618286,0.149292,-66.28418,-83.679192,-36.071777,0.463768115942029,0.0,0.0,0.0,0.0,1.0
0.234741,-0.588135,0.066895,-56.701656,-86.97509,-45.654293,0.4782608695652174,0.0,0.0,0.0,0.0,1.0
0.31897,-0.586548,0.168335,-49.072262,-83.862297,-55.297848,0.4927536231884058,0.0,0.0,0.0,0.0,1.0
0.259888,-0.588135,0.114258,-39.18457,-68.847656,-67.260742,0.5072463768115942,0.0,0.0,0.0,0.0,1.0
0.482422,-0.568237,0.109131,-29.541014,-59.143063,-81.420891,0.5217391304347826,0.0,0.0,0.0,0.0,1.0
0.772949,-1.018799,-1.525146,-11.291503,-35.03418,-80.871574,0.5362318840579711,0.0,0.0,0.0,0.0,1.0
-0.744995,0.429688,2.376221,-2.746582,-96.618645,-60.791012,0.5507246376811594,0.0,0.0,0.0,0.0,1.0
0.373413,-1.776855,2.320435,2.319336,-193.298325,-248.107895,0.5652173913043478,0.0,0.0,0.0,0.0,1.0
-0.973877,-0.675903,0.118652,52.001949,-73.364258,-125.793449,0.5797101449275363,0.0,0.0,0.0,0.0,1.0
0.964966,-0.444458,0.21228,-6.04248,-130.615234,-104.187004,0.5942028985507246,0.0,0.0,0.0,0.0,1.0
1.617798,-0.395142,0.039917,-0.915527,-35.583496,-49.804684,0.6086956521739131,0.0,0.0,0.0,0.0,1.0
1.400635,-0.289673,-0.171265,15.99121,106.50634,-35.766602,0.6231884057971014,0.0,0.0,0.0,0.0,1.0
0.891968,-0.342529,-0.119507,36.315918,231.445297,-68.908691,0.6376811594202898,0.0,0.0,0.0,0.0,1.0
