0.832764,-0.144287,-0.548706,0.000000,0.000000,0.000000
0.832520,-0.142212,-0.545410,0.000000,0.000000,0.000000
0.843018,-0.143188,-0.546387,0.000000,0.000000,0.000000
0.855591,-0.137329,-0.548340,0.000000,0.000000,0.000000
0.861450,-0.130859,-0.544678,0.183105,0.732422,-1.770019
0.861084,-0.139526,-0.546631,-1.586914,1.403808,-1.037598
0.857422,-0.141846,-0.543335,-1.525879,1.831055,-0.427246
0.854614,-0.135742,-0.539551,-1.281738,1.953125,0.305176
0.848145,-0.141479,-0.550293,-0.976562,2.075195,0.732422
0.855957,-0.133911,-0.558472,-0.183105,1.953125,0.732422
0.853760,-0.127686,-0.543823,0.305176,1.892090,1.342773
0.850952,-0.124756,-0.539917,0.732422,2.502441,1.953125
0.839600,-0.124878,-0.549683,0.610352,3.051758,2.624511
0.851318,-0.135986,-0.563232,1.098633,3.112793,2.929687
0.842896,-0.138428,-0.563965,1.403808,2.624511,3.234863
0.845093,-0.134644,-0.538208,2.075195,3.295898,3.356933
0.838867,-0.130249,-0.523926,1.892090,4.760742,3.601074
0.832153,-0.125122,-0.517334,2.136230,5.676269,3.662109
0.823120,-0.127808,-0.515259,2.197266,5.859375,3.662109
0.817993,-0.119629,-0.518799,2.136230,6.042480,3.540039
0.821167,-0.121826,-0.515381,2.380371,5.859375,3.295898
0.823242,-0.131958,-0.531494,2.380371,5.554199,2.807617
0.833984,-0.152466,-0.553711,2.807617,4.516602,2.746582
0.844360,-0.188477,-0.563721,3.845215,4.150391,1.708984
0.878174,-0.210327,-0.567993,4.760742,3.845215,0.488281
0.915527,-0.233276,-0.584839,5.920410,4.150391,-0.976562
0.955322,-0.233276,-0.582153,7.568359,4.089355,-1.647949
1.000244,-0.232056,-0.586548,9.765625,3.295898,-0.854492
1.059448,-0.227417,-0.619385,12.145995,0.732422,0.610352
1.119385,-0.269165,-0.699341,16.174316,-5.493164,3.784179
1.205811,-0.320190,-0.805054,21.240232,-14.526366,6.774902
1.292725,-0.437622,-0.928467,27.404783,-26.000975,11.535644
1.410522,-0.542969,-1.003174,34.545898,-34.240723,17.333984
1.529297,-0.559204,-1.046021,42.297359,-34.057617,24.291990
1.662354,-0.481445,-1.127441,48.339840,-31.249998,34.484863
1.728394,-0.348633,-1.159180,59.326168,-27.587889,46.630856
1.716431,-0.203491,-1.177979,70.495605,-20.507811,62.499996
1.642334,-0.109131,-1.215820,84.289543,-8.239746,84.106438
1.531616,-0.054199,-1.239380,105.468742,-4.150391,104.309074
1.627686,0.054443,-1.399414,130.310059,23.437498,127.685539
1.567505,0.108032,-1.527954,156.311035,55.053707,156.250000
1.613159,0.120483,-1.507446,182.189926,90.942375,178.405746
1.585327,0.125122,-1.413940,206.176743,128.967285,203.491196
1.522827,0.128906,-1.326782,221.435532,167.114243,224.609360
1.382324,0.103271,-1.278809,236.022934,185.241684,249.145493
1.259155,0.165039,-1.130371,249.755844,181.396469,269.897461
1.078003,0.185059,-0.853516,258.911133,180.725082,289.916992
0.908691,0.144043,-0.557251,260.314941,181.945786,307.189941
0.749878,0.149414,-0.298584,254.638657,186.584457,319.213867
0.626465,0.183594,-0.072632,238.830551,170.349106,329.284637
0.531982,0.132080,0.109009,225.036606,155.822754,339.233368
0.353760,0.113159,0.200073,214.355453,159.423828,341.125458
0.299805,0.142822,0.015869,203.124985,157.531738,335.082977
0.238403,0.179199,-0.014893,193.115219,133.117676,332.946747
0.172119,0.190552,0.000244,181.701645,128.051758,322.021454
-0.071045,0.221313,0.178589,168.518051,132.751465,310.791016
-0.429199,0.239136,0.381470,149.414063,145.935059,293.762207
-0.622070,0.186890,0.568848,127.624504,163.330063,272.033691
-0.790161,0.129761,0.713745,105.102531,172.363266,252.014145
-1.012695,0.070679,0.737549,81.726067,166.320786,229.431137
-1.160034,-0.004883,0.741089,60.668941,142.272949,197.814926
-1.278809,-0.087036,0.693115,43.518063,102.539055,156.982422
-1.282959,-0.167603,0.666260,27.587889,59.570309,110.351555
-1.178467,-0.208862,0.669067,13.244628,20.141600,66.345215
-1.109375,-0.273438,0.685913,-1.037598,-5.371093,29.174803
-0.990845,-0.294434,0.646118,-15.686034,-17.761230,-1.159668
-0.838135,-0.301147,0.592651,-31.555174,-21.545408,-26.428221
-0.688477,-0.323364,0.537842,-48.522945,-18.676758,-50.598141
-0.599487,-0.335815,0.496338,-65.979004,-11.108397,-72.143555
-0.561157,-0.356445,0.442139,-83.312981,-4.821777,-93.505852
-0.502563,-0.386597,0.394043,-99.365227,-3.479004,-114.196770
-0.442261,-0.422607,0.327881,-112.365715,-7.629394,-131.530762
