0.173340,-0.443848,0.871826,0.000000,0.000000,0.000000
0.161499,-0.446777,0.871582,0.000000,0.000000,0.000000
0.159180,-0.441772,0.863647,0.000000,0.000000,0.000000
0.166260,-0.441650,0.861572,0.000000,0.000000,0.000000
0.165771,-0.442871,0.856079,-3.845215,-1.525879,-1.647949
0.164429,-0.450439,0.847656,-1.159668,-2.319336,-1.464844
0.180420,-0.443481,0.858032,-0.976562,-1.403808,-1.953125
0.186401,-0.443970,0.859131,-1.037598,-0.427246,-1.586914
0.177856,-0.433472,0.869751,-0.854492,1.953125,-1.281738
0.166016,-0.432739,0.875122,-1.098633,3.112793,-1.708984
0.168945,-0.436523,0.864990,-1.342773,2.014160,-1.586914
0.183350,-0.430542,0.852295,-0.793457,0.183105,-1.159668
0.177246,-0.437866,0.844360,-0.549316,-1.281738,-0.488281
0.185547,-0.445557,0.847900,0.122070,-1.770019,-0.366211
0.184082,-0.442505,0.857788,0.427246,-1.220703,-0.061035
0.183105,-0.439819,0.852539,0.427246,-0.183105,0.183105
0.187988,-0.444946,0.862793,0.244141,1.281738,0.122070
0.182129,-0.441772,0.869019,0.305176,2.014160,0.244141
0.160889,-0.441406,0.857422,0.000000,2.319336,0.122070
0.163818,-0.442383,0.861694,0.122070,1.281738,-0.183105
0.161133,-0.443848,0.858032,0.122070,-0.610352,-0.183105
0.177979,-0.444092,0.850342,0.366211,-2.197266,-0.305176
0.172852,-0.441406,0.858032,0.854492,-2.624511,-0.427246
0.169189,-0.436646,0.867920,0.671387,-2.136230,-0.793457
0.173706,-0.442993,0.865234,0.305176,-1.525879,-1.159668
0.170898,-0.447632,0.869873,-0.061035,-0.732422,-0.793457
0.177124,-0.445435,0.877319,-0.305176,0.610352,-1.342773
0.169800,-0.447388,0.876587,-0.488281,1.098633,-1.708984
0.161499,-0.446289,0.868042,-0.488281,0.244141,-1.586914
0.149170,-0.448730,0.866211,-0.122070,-0.976562,-1.892090
0.159058,-0.438843,0.866577,-0.061035,-2.685547,-2.624511
0.142822,-0.451904,0.854004,0.549316,-6.164550,-2.319336
0.169312,-0.452637,0.866211,0.488281,-8.117676,-2.380371
0.165283,-0.452148,0.864746,1.403808,-10.864257,-2.502441
0.189697,-0.449829,0.870361,1.586914,-12.390136,-2.136230
0.159302,-0.446045,0.874390,2.746582,-17.761230,-1.464844
0.142090,-0.450684,0.888428,2.380371,-20.019531,-1.708984
0.112183,-0.455688,0.873413,2.014160,-23.925779,-2.807617
0.089233,-0.466064,0.870850,1.403808,-29.602049,-4.699707
0.116943,-0.474731,0.875488,1.770019,-37.475586,-6.896972
0.218750,-0.488159,0.868896,3.356933,-48.767086,-7.629394
0.359863,-0.482300,0.878052,6.286621,-62.438961,-4.760742
0.437744,-0.483154,0.894897,8.361816,-68.420410,1.464844
0.434814,-0.502441,0.858887,8.422852,-64.636230,7.446289
0.417725,-0.522949,0.831909,6.713867,-56.396481,8.483887
0.349121,-0.546265,0.810669,6.835937,-49.194332,5.737304
0.178345,-0.550903,0.834106,4.638672,-41.625973,1.708984
0.122192,-0.545776,0.891113,0.427246,-33.569336,-5.920410
0.125244,-0.529785,0.919067,-1.220703,-37.231445,-12.268065
0.166626,-0.503906,0.952393,-3.540039,-46.386715,-13.366698
0.260864,-0.491943,0.949585,-4.882813,-60.913082,-12.451171
0.280640,-0.485962,0.929932,-5.615234,-77.026367,-7.568359
0.379028,-0.450317,0.975952,-7.141113,-87.097160,-3.906250
0.477051,-0.470459,0.795654,-8.911133,-95.214836,1.037598
0.455322,-0.486328,0.734375,-6.164550,-96.069328,6.042480
0.503906,-0.494507,0.630249,-6.347656,-91.064445,9.399414
0.619995,-0.458618,0.666016,-3.906250,-74.707031,13.183593
0.676636,-0.411621,0.725464,-3.784179,-45.410152,18.371582
0.570557,-0.392456,0.722046,-5.615234,-6.286621,20.629881
0.519653,-0.399780,0.788452,-11.535644,27.465818,22.216795
0.646606,-0.422729,0.909302,-13.000487,42.297359,25.085447
0.648804,-0.399536,1.019409,-15.502929,51.330563,34.118652
0.437012,-0.369019,1.071045,-22.888182,62.377926,39.794922
0.260864,-0.363892,1.062622,-31.921385,60.607906,38.574219
0.201538,-0.375366,1.008179,-37.170410,40.832516,39.428711
0.157349,-0.369751,0.981079,-40.710445,12.145995,44.006344
0.065918,-0.340698,0.927856,-41.992184,-10.070800,45.471188
0.135132,-0.433594,0.716553,-44.372555,-21.850584,43.640133
0.271484,-0.489624,0.637451,-38.391113,-17.456055,40.222164
0.443481,-0.520996,0.625244,-30.334471,-2.319336,39.611816
0.516235,-0.511841,0.641113,-21.545408,16.906738,42.724606
0.498291,-0.412109,0.822021,-14.648437,44.311520,48.461910
0.271362,-0.308105,1.061646,-20.935057,66.345215,51.513668
-0.126465,-0.234619,1.319092,-39.306641,72.937012,47.302242
-0.380981,-0.260986,1.265625,-58.898922,61.706539,35.095215
-0.078735,-0.495483,0.900635,-70.190430,37.963867,22.094725
0.625610,-0.750122,0.359497,-56.030270,5.004883,22.460936
1.318604,-0.802979,0.046631,-19.592285,-2.868652,51.147457
0.906250,-0.484131,0.613403,5.615234,22.399900,87.036125
0.136841,-0.293579,0.878906,-4.760742,62.744137,96.862785
-0.318115,-0.414185,0.900024,-17.517090,58.105465,80.932610
-0.445435,-0.457397,1.126709,-15.624999,3.784179,69.030762
-0.338379,-0.560181,1.052124,-19.165039,-50.048824,59.326168
